Training log data for domain blocksworld:
printing the data chronological
Epoch 1:
Training data for problem d-4-0.pddl in epoch 1:
model creation time: 8.77414584159851s
problem epoch data for epoch 1, problem epoch 1
	sampling search time: 2.5784502029418945s
	during this search the following actions were chosen:
		loss: 0.248200
		loss: 0.247700
		loss: 0.247200
		loss: 0.246700
		loss: 0.246200
		loss: 0.245700
		loss: 0.245300
		loss: 0.244800
		loss: 0.244300
		loss: 0.243800
		loss: 0.243400
		loss: 0.242900
		loss: 0.242400
		loss: 0.242000
		loss: 0.241500
		loss: 0.241000
		loss: 0.240600
		loss: 0.240100
		loss: 0.239700
		loss: 0.239200
		loss: 0.238800
		loss: 0.238300
		loss: 0.237900
		loss: 0.237400
		loss: 0.237000
		loss: 0.236600
		loss: 0.236100
		loss: 0.235700
		loss: 0.235300
		loss: 0.234900
		loss: 0.234400
		loss: 0.234000
		loss: 0.233600
		loss: 0.233200
	Overall the loss development was 0.287200 -> 0.233200
In the epoch 1 for problem d-4-0.pddl 2 explorations in the sampling searches reached a goal
Training data for problem d-4-2.pddl in epoch 1:
model creation time: 10.937434196472168s
problem epoch data for epoch 1, problem epoch 1
	sampling search time: 2.6100382804870605s
	during this search the following actions were chosen:
		unstack c b was chosen with probability 0.999619
		stack c d was chosen with probability 0.990534
		pick-up b was chosen with probability 0.991644
		stack b c was chosen with probability 0.994814
		pick-up a was chosen with probability 0.998231
		stack a b was chosen with probability 0.998321
	training time: 40.506657123565674s
	during the training the following losses were computed:
		loss: 0.121900
		loss: 0.120000
		loss: 0.118800
		loss: 0.117600
		loss: 0.116300
		loss: 0.114900
		loss: 0.113600
		loss: 0.112200
		loss: 0.110900
		loss: 0.109700
		loss: 0.108400
		loss: 0.107200
		loss: 0.105900
		loss: 0.104700
		loss: 0.103500
		loss: 0.102300
		loss: 0.101100
		loss: 0.100000
		loss: 0.098900
		loss: 0.097800
		loss: 0.096700
		loss: 0.095600
		loss: 0.094600
		loss: 0.093500
		loss: 0.092500
		loss: 0.091500
		loss: 0.090600
		loss: 0.089600
		loss: 0.088600
		loss: 0.087700
		loss: 0.086800
		loss: 0.085900
		loss: 0.085000
		loss: 0.084100
		loss: 0.083300
		loss: 0.082400
		loss: 0.081600
		loss: 0.080800
		loss: 0.080000
		loss: 0.079200
		loss: 0.078400
		loss: 0.077700
		loss: 0.076900
		loss: 0.076200
		loss: 0.075400
		loss: 0.074700
		loss: 0.074000
		loss: 0.073300
		loss: 0.072700
		loss: 0.072000
		loss: 0.071300
		loss: 0.070700
		loss: 0.070100
		loss: 0.069400
		loss: 0.068800
		loss: 0.068200
		loss: 0.067600
		loss: 0.067000
		loss: 0.066400
		loss: 0.065900
		loss: 0.065300
		loss: 0.064700
		loss: 0.064200
		loss: 0.063600
		loss: 0.063100
		loss: 0.062600
		loss: 0.062100
		loss: 0.061600
		loss: 0.061100
		loss: 0.060600
		loss: 0.060100
		loss: 0.059600
		loss: 0.059100
		loss: 0.058700
		loss: 0.058200
		loss: 0.057800
		loss: 0.057300
		loss: 0.056900
		loss: 0.056500
		loss: 0.056000
		loss: 0.055600
		loss: 0.055200
		loss: 0.054800
		loss: 0.054400
		loss: 0.054000
		loss: 0.053600
		loss: 0.053200
		loss: 0.052800
		loss: 0.052500
		loss: 0.052100
		loss: 0.051700
		loss: 0.051400
		loss: 0.051000
		loss: 0.050700
		loss: 0.050300
		loss: 0.050000
		loss: 0.049700
		loss: 0.049300
		loss: 0.049000
		loss: 0.048700
	Overall the loss development was 0.121900 -> 0.048700
problem epoch data for epoch 1, problem epoch 2
	sampling search time: 2.610548973083496s
	during this search the following actions were chosen:
		unstack c b was chosen with probability 0.997148
		stack c d was chosen with probability 0.995555
		pick-up b was chosen with probability 0.996139
		stack b c was chosen with probability 0.999031
		pick-up a was chosen with probability 0.999047
		stack a b was chosen with probability 0.999773
	training time: 10.16874074935913s
	during the training the following losses were computed:
		loss: 0.048400
		loss: 0.048100
		loss: 0.047800
		loss: 0.047500
		loss: 0.047200
		loss: 0.046900
		loss: 0.046600
		loss: 0.046300
		loss: 0.046000
		loss: 0.045700
		loss: 0.045500
		loss: 0.045200
		loss: 0.044900
		loss: 0.044700
		loss: 0.044400
		loss: 0.044200
		loss: 0.043900
		loss: 0.043700
		loss: 0.043400
		loss: 0.043200
		loss: 0.043000
		loss: 0.042700
		loss: 0.042500
		loss: 0.042300
		loss: 0.042100
		loss: 0.041800
		loss: 0.041600
		loss: 0.041400
		loss: 0.041200
		loss: 0.041000
		loss: 0.040800
		loss: 0.040600
		loss: 0.040400
		loss: 0.040200
		loss: 0.040000
		loss: 0.039800
		loss: 0.039600
		loss: 0.039500
		loss: 0.039300
		loss: 0.039100
		loss: 0.038900
		loss: 0.038800
		loss: 0.038600
		loss: 0.038400
		loss: 0.038300
		loss: 0.038100
		loss: 0.037900
		loss: 0.037800
		loss: 0.037600
		loss: 0.037500
		loss: 0.037300
		loss: 0.037200
		loss: 0.037000
		loss: 0.036900
		loss: 0.036700
		loss: 0.036600
		loss: 0.036400
		loss: 0.036300
		loss: 0.036200
		loss: 0.036000
		loss: 0.035900
		loss: 0.035800
		loss: 0.035600
		loss: 0.035500
		loss: 0.035400
		loss: 0.035300
		loss: 0.035100
		loss: 0.035000
		loss: 0.034900
		loss: 0.034800
		loss: 0.034700
		loss: 0.034600
		loss: 0.034500
		loss: 0.034300
		loss: 0.034200
		loss: 0.034100
		loss: 0.034000
		loss: 0.033900
		loss: 0.033800
		loss: 0.033700
		loss: 0.033600
		loss: 0.033500
		loss: 0.033400
		loss: 0.033300
		loss: 0.033200
		loss: 0.033100
		loss: 0.033000
		loss: 0.032900
		loss: 0.032900
		loss: 0.032800
		loss: 0.032700
		loss: 0.032600
		loss: 0.032500
		loss: 0.032400
		loss: 0.032300
		loss: 0.032300
		loss: 0.032200
		loss: 0.032100
		loss: 0.032000
		loss: 0.031900
	Overall the loss development was 0.048400 -> 0.031900
problem epoch data for epoch 1, problem epoch 3
	sampling search time: 2.6296255588531494s
	during this search the following actions were chosen:
		unstack c b was chosen with probability 0.996972
		stack c d was chosen with probability 0.995942
		pick-up b was chosen with probability 0.996107
		stack b c was chosen with probability 0.999553
		pick-up a was chosen with probability 0.999333
		stack a b was chosen with probability 0.999927
	training time: 10.131992816925049s
	during the training the following losses were computed:
		loss: 0.031900
		loss: 0.031800
		loss: 0.031700
		loss: 0.031600
		loss: 0.031600
		loss: 0.031500
		loss: 0.031400
		loss: 0.031400
		loss: 0.031300
		loss: 0.031200
		loss: 0.031100
		loss: 0.031100
		loss: 0.031000
		loss: 0.030900
		loss: 0.030900
		loss: 0.030800
		loss: 0.030800
		loss: 0.030700
		loss: 0.030600
		loss: 0.030600
		loss: 0.030500
		loss: 0.030400
		loss: 0.030400
		loss: 0.030300
		loss: 0.030300
		loss: 0.030200
		loss: 0.030200
		loss: 0.030100
		loss: 0.030100
		loss: 0.030000
		loss: 0.029900
		loss: 0.029900
		loss: 0.029800
		loss: 0.029800
		loss: 0.029700
		loss: 0.029700
		loss: 0.029600
		loss: 0.029600
		loss: 0.029500
		loss: 0.029500
		loss: 0.029400
		loss: 0.029400
		loss: 0.029400
		loss: 0.029300
		loss: 0.029300
		loss: 0.029200
		loss: 0.029200
		loss: 0.029100
		loss: 0.029100
		loss: 0.029000
		loss: 0.029000
		loss: 0.029000
		loss: 0.028900
		loss: 0.028900
		loss: 0.028800
		loss: 0.028800
		loss: 0.028700
		loss: 0.028700
		loss: 0.028700
		loss: 0.028600
		loss: 0.028600
		loss: 0.028600
		loss: 0.028500
		loss: 0.028500
		loss: 0.028400
		loss: 0.028400
		loss: 0.028400
		loss: 0.028300
		loss: 0.028300
		loss: 0.028300
		loss: 0.028200
		loss: 0.028200
		loss: 0.028200
		loss: 0.028100
		loss: 0.028100
		loss: 0.028100
		loss: 0.028000
		loss: 0.028000
		loss: 0.028000
		loss: 0.027900
		loss: 0.027900
		loss: 0.027900
		loss: 0.027800
		loss: 0.027800
		loss: 0.027800
		loss: 0.027700
		loss: 0.027700
		loss: 0.027700
		loss: 0.027600
		loss: 0.027600
		loss: 0.027600
		loss: 0.027600
		loss: 0.027500
		loss: 0.027500
		loss: 0.027500
		loss: 0.027400
		loss: 0.027400
		loss: 0.027400
		loss: 0.027400
		loss: 0.027300
	Overall the loss development was 0.031900 -> 0.027300
In the epoch 1 for problem d-4-2.pddl 3 explorations in the sampling searches reached a goal
Training data for problem d-4-1.pddl in epoch 1:
model creation time: 10.873630285263062s
problem epoch data for epoch 1, problem epoch 1
	sampling search time: 2.596005916595459s
	during this search the following actions were chosen:
		unstack b c was chosen with probability 1.000000
		stack b c was chosen with probability 0.948588
	training time: 40.33207106590271s
	during the training the following losses were computed:
		loss: 1.369500
		loss: 1.199100
		loss: 1.050000
		loss: 0.922200
		loss: 0.814700
		loss: 0.726000
		loss: 0.656600
		loss: 0.600100
		loss: 0.557900
		loss: 0.527900
		loss: 0.507200
		loss: 0.492400
		loss: 0.479100
		loss: 0.464400
		loss: 0.447000
		loss: 0.426600
		loss: 0.404300
		loss: 0.381500
		loss: 0.359600
		loss: 0.339600
		loss: 0.322200
		loss: 0.307500
		loss: 0.295500
		loss: 0.285800
		loss: 0.278000
		loss: 0.271700
		loss: 0.266700
		loss: 0.262600
		loss: 0.259300
		loss: 0.256800
		loss: 0.254900
		loss: 0.253600
		loss: 0.252600
		loss: 0.251800
		loss: 0.250800
		loss: 0.249300
		loss: 0.247300
		loss: 0.244700
		loss: 0.241600
		loss: 0.238200
		loss: 0.234600
		loss: 0.230900
		loss: 0.227300
		loss: 0.223600
		loss: 0.219900
		loss: 0.216200
		loss: 0.212400
		loss: 0.208600
		loss: 0.204700
		loss: 0.200800
		loss: 0.196900
		loss: 0.193000
		loss: 0.189200
		loss: 0.185300
		loss: 0.181500
		loss: 0.177500
		loss: 0.173400
		loss: 0.169200
		loss: 0.164900
		loss: 0.160600
		loss: 0.156200
		loss: 0.151800
		loss: 0.147300
		loss: 0.142700
		loss: 0.138100
		loss: 0.133600
		loss: 0.129000
		loss: 0.124600
		loss: 0.120200
		loss: 0.115800
		loss: 0.111600
		loss: 0.107400
		loss: 0.103400
		loss: 0.099600
		loss: 0.095900
		loss: 0.092400
		loss: 0.089100
		loss: 0.085800
		loss: 0.082800
		loss: 0.080000
		loss: 0.077300
		loss: 0.074800
		loss: 0.072500
		loss: 0.070300
		loss: 0.068300
		loss: 0.066500
		loss: 0.064800
		loss: 0.063200
		loss: 0.061800
		loss: 0.060500
		loss: 0.059300
		loss: 0.058300
		loss: 0.057300
		loss: 0.056400
		loss: 0.055600
		loss: 0.054900
		loss: 0.054300
		loss: 0.053700
		loss: 0.053200
		loss: 0.052700
	Overall the loss development was 1.369500 -> 0.052700
problem epoch data for epoch 1, problem epoch 2
	sampling search time: 2.6869287490844727s
	during this search the following actions were chosen:
		unstack b c was chosen with probability 1.000000
		put-down b was chosen with probability 0.999653
		unstack c a was chosen with probability 0.989269
		put-down c was chosen with probability 0.967635
		unstack a d was chosen with probability 0.999767
		stack a b was chosen with probability 0.995806
		pick-up c was chosen with probability 0.990366
		stack c a was chosen with probability 0.978407
		pick-up d was chosen with probability 0.996554
		stack d c was chosen with probability 0.986449
	training time: 10.150282859802246s
	during the training the following losses were computed:
		loss: 0.052300
		loss: 0.051900
		loss: 0.051500
		loss: 0.051200
		loss: 0.050900
		loss: 0.050600
		loss: 0.050300
		loss: 0.050100
		loss: 0.049900
		loss: 0.049600
		loss: 0.049400
		loss: 0.049200
		loss: 0.049100
		loss: 0.048900
		loss: 0.048700
		loss: 0.048600
		loss: 0.048400
		loss: 0.048300
		loss: 0.048100
		loss: 0.048000
		loss: 0.047800
		loss: 0.047700
		loss: 0.047600
		loss: 0.047500
		loss: 0.047300
		loss: 0.047200
		loss: 0.047100
		loss: 0.047000
		loss: 0.046900
		loss: 0.046800
		loss: 0.046700
		loss: 0.046600
		loss: 0.046500
		loss: 0.046400
		loss: 0.046300
		loss: 0.046200
		loss: 0.046100
		loss: 0.046000
		loss: 0.045900
		loss: 0.045900
		loss: 0.045800
		loss: 0.045700
		loss: 0.045600
		loss: 0.045500
		loss: 0.045500
		loss: 0.045400
		loss: 0.045300
		loss: 0.045200
		loss: 0.045200
		loss: 0.045100
		loss: 0.045000
		loss: 0.045000
		loss: 0.044900
		loss: 0.044800
		loss: 0.044800
		loss: 0.044700
		loss: 0.044600
		loss: 0.044600
		loss: 0.044500
		loss: 0.044400
		loss: 0.044400
		loss: 0.044300
		loss: 0.044300
		loss: 0.044200
		loss: 0.044100
		loss: 0.044100
		loss: 0.044000
		loss: 0.044000
		loss: 0.043900
		loss: 0.043900
		loss: 0.043800
		loss: 0.043700
		loss: 0.043700
		loss: 0.043600
		loss: 0.043600
		loss: 0.043500
		loss: 0.043500
		loss: 0.043400
		loss: 0.043400
		loss: 0.043300
		loss: 0.043300
		loss: 0.043200
		loss: 0.043200
		loss: 0.043100
		loss: 0.043100
		loss: 0.043000
		loss: 0.043000
		loss: 0.042900
		loss: 0.042900
		loss: 0.042900
		loss: 0.042800
		loss: 0.042800
		loss: 0.042700
		loss: 0.042700
		loss: 0.042600
		loss: 0.042600
		loss: 0.042500
		loss: 0.042500
		loss: 0.042500
		loss: 0.042400
	Overall the loss development was 0.052300 -> 0.042400
problem epoch data for epoch 1, problem epoch 3
	sampling search time: 2.74552845954895s
	during this search the following actions were chosen:
		unstack b c was chosen with probability 1.000000
		put-down b was chosen with probability 0.999551
		unstack c a was chosen with probability 0.995517
		put-down c was chosen with probability 0.988960
		unstack a d was chosen with probability 0.999959
		stack a b was chosen with probability 0.993324
		pick-up c was chosen with probability 0.994352
		stack c a was chosen with probability 0.995310
		pick-up d was chosen with probability 0.998160
		stack d c was chosen with probability 0.997163
	training time: 10.182713270187378s
	during the training the following losses were computed:
		loss: 0.042400
		loss: 0.042300
		loss: 0.042300
		loss: 0.042200
		loss: 0.042200
		loss: 0.042200
		loss: 0.042100
		loss: 0.042100
		loss: 0.042000
		loss: 0.042000
		loss: 0.042000
		loss: 0.041900
		loss: 0.041900
		loss: 0.041800
		loss: 0.041800
		loss: 0.041800
		loss: 0.041700
		loss: 0.041700
		loss: 0.041700
		loss: 0.041600
		loss: 0.041600
		loss: 0.041500
		loss: 0.041500
		loss: 0.041500
		loss: 0.041400
		loss: 0.041400
		loss: 0.041400
		loss: 0.041300
		loss: 0.041300
		loss: 0.041300
		loss: 0.041200
		loss: 0.041200
		loss: 0.041100
		loss: 0.041100
		loss: 0.041100
		loss: 0.041000
		loss: 0.041000
		loss: 0.041000
		loss: 0.040900
		loss: 0.040900
		loss: 0.040900
		loss: 0.040800
		loss: 0.040800
		loss: 0.040800
		loss: 0.040800
		loss: 0.040700
		loss: 0.040700
		loss: 0.040700
		loss: 0.040600
		loss: 0.040600
		loss: 0.040600
		loss: 0.040500
		loss: 0.040500
		loss: 0.040500
		loss: 0.040400
		loss: 0.040400
		loss: 0.040400
		loss: 0.040300
		loss: 0.040300
		loss: 0.040300
		loss: 0.040300
		loss: 0.040200
		loss: 0.040200
		loss: 0.040200
		loss: 0.040100
		loss: 0.040100
		loss: 0.040100
		loss: 0.040100
		loss: 0.040000
		loss: 0.040000
		loss: 0.040000
		loss: 0.039900
		loss: 0.039900
		loss: 0.039900
		loss: 0.039900
		loss: 0.039800
		loss: 0.039800
		loss: 0.039800
		loss: 0.039800
		loss: 0.039700
		loss: 0.039700
		loss: 0.039700
		loss: 0.039700
		loss: 0.039600
		loss: 0.039600
		loss: 0.039600
		loss: 0.039500
		loss: 0.039500
		loss: 0.039500
		loss: 0.039500
		loss: 0.039400
		loss: 0.039400
		loss: 0.039400
		loss: 0.039400
		loss: 0.039300
		loss: 0.039300
		loss: 0.039300
		loss: 0.039300
		loss: 0.039300
		loss: 0.039200
	Overall the loss development was 0.042400 -> 0.039200
In the epoch 1 for problem d-4-1.pddl 2 explorations in the sampling searches reached a goal
Success rate: 77

Epoch 2:
Training data for problem d-4-0.pddl in epoch 2:
model creation time: 11.059319257736206s
problem epoch data for epoch 2, problem epoch 1
	sampling search time: 2.6275479793548584s
	during this search the following actions were chosen:
		pick-up b was chosen with probability 0.332597
		stack b a was chosen with probability 0.993248
		pick-up c was chosen with probability 0.994704
		stack c b was chosen with probability 0.997294
		pick-up d was chosen with probability 0.998502
		stack d c was chosen with probability 0.998192
	training time: 40.24884247779846s
	during the training the following losses were computed:
		loss: 0.196300
		loss: 0.194700
		loss: 0.194100
		loss: 0.193600
		loss: 0.193200
		loss: 0.192800
		loss: 0.192400
		loss: 0.192000
		loss: 0.191700
		loss: 0.191300
		loss: 0.190900
		loss: 0.190600
		loss: 0.190300
		loss: 0.189900
		loss: 0.189600
		loss: 0.189300
		loss: 0.189000
		loss: 0.188700
		loss: 0.188500
		loss: 0.188200
		loss: 0.188000
		loss: 0.187700
		loss: 0.187500
		loss: 0.187300
		loss: 0.187100
		loss: 0.186900
		loss: 0.186700
		loss: 0.186500
		loss: 0.186300
		loss: 0.186100
		loss: 0.186000
		loss: 0.185800
		loss: 0.185600
		loss: 0.185500
		loss: 0.185300
		loss: 0.185200
		loss: 0.185000
		loss: 0.184900
		loss: 0.184800
		loss: 0.184600
		loss: 0.184500
		loss: 0.184400
		loss: 0.184300
		loss: 0.184100
		loss: 0.184000
		loss: 0.183900
		loss: 0.183800
		loss: 0.183700
		loss: 0.183600
		loss: 0.183500
		loss: 0.183400
		loss: 0.183300
		loss: 0.183200
		loss: 0.183100
		loss: 0.183000
		loss: 0.182900
		loss: 0.182900
		loss: 0.182800
		loss: 0.182700
		loss: 0.182600
		loss: 0.182500
		loss: 0.182500
		loss: 0.182400
		loss: 0.182300
		loss: 0.182200
		loss: 0.182200
		loss: 0.182100
		loss: 0.182000
		loss: 0.182000
		loss: 0.181900
		loss: 0.181800
		loss: 0.181800
		loss: 0.181700
		loss: 0.181600
		loss: 0.181600
		loss: 0.181500
		loss: 0.181400
		loss: 0.181400
		loss: 0.181300
		loss: 0.181300
		loss: 0.181200
		loss: 0.181200
		loss: 0.181100
		loss: 0.181100
		loss: 0.181000
		loss: 0.181000
		loss: 0.180900
		loss: 0.180800
		loss: 0.180800
		loss: 0.180800
		loss: 0.180700
		loss: 0.180700
		loss: 0.180600
		loss: 0.180600
		loss: 0.180500
		loss: 0.180500
		loss: 0.180400
		loss: 0.180400
		loss: 0.180300
		loss: 0.180300
	Overall the loss development was 0.196300 -> 0.180300
problem epoch data for epoch 2, problem epoch 2
	sampling search time: 2.6258931159973145s
	during this search the following actions were chosen:
		pick-up b was chosen with probability 0.332807
		stack b a was chosen with probability 0.995833
		pick-up c was chosen with probability 0.996283
		stack c b was chosen with probability 0.999465
		pick-up d was chosen with probability 0.999996
		stack d c was chosen with probability 0.999959
	training time: 10.167058229446411s
	during the training the following losses were computed:
		loss: 0.180300
		loss: 0.180200
		loss: 0.180200
		loss: 0.180100
		loss: 0.180100
		loss: 0.180000
		loss: 0.180000
		loss: 0.180000
		loss: 0.179900
		loss: 0.179900
		loss: 0.179900
		loss: 0.179800
		loss: 0.179800
		loss: 0.179700
		loss: 0.179700
		loss: 0.179700
		loss: 0.179600
		loss: 0.179600
		loss: 0.179600
		loss: 0.179500
		loss: 0.179500
		loss: 0.179500
		loss: 0.179400
		loss: 0.179400
		loss: 0.179400
		loss: 0.179300
		loss: 0.179300
		loss: 0.179300
		loss: 0.179300
		loss: 0.179200
		loss: 0.179200
		loss: 0.179200
		loss: 0.179100
		loss: 0.179100
		loss: 0.179100
		loss: 0.179100
		loss: 0.179000
		loss: 0.179000
		loss: 0.179000
		loss: 0.178900
		loss: 0.178900
		loss: 0.178900
		loss: 0.178900
		loss: 0.178800
		loss: 0.178800
		loss: 0.178800
		loss: 0.178800
		loss: 0.178700
		loss: 0.178700
		loss: 0.178700
		loss: 0.178700
		loss: 0.178600
		loss: 0.178600
		loss: 0.178600
		loss: 0.178600
		loss: 0.178600
		loss: 0.178500
		loss: 0.178500
		loss: 0.178500
		loss: 0.178500
		loss: 0.178400
		loss: 0.178400
		loss: 0.178400
		loss: 0.178400
		loss: 0.178400
		loss: 0.178300
		loss: 0.178300
		loss: 0.178300
		loss: 0.178300
		loss: 0.178300
		loss: 0.178200
		loss: 0.178200
		loss: 0.178200
		loss: 0.178200
		loss: 0.178200
		loss: 0.178200
		loss: 0.178100
		loss: 0.178100
		loss: 0.178100
		loss: 0.178100
		loss: 0.178100
		loss: 0.178000
		loss: 0.178000
		loss: 0.178000
		loss: 0.178000
		loss: 0.178000
		loss: 0.178000
		loss: 0.177900
		loss: 0.177900
		loss: 0.177900
		loss: 0.177900
		loss: 0.177900
		loss: 0.177900
		loss: 0.177900
		loss: 0.177800
		loss: 0.177800
		loss: 0.177800
		loss: 0.177800
		loss: 0.177800
		loss: 0.177800
	Overall the loss development was 0.180300 -> 0.177800
problem epoch data for epoch 2, problem epoch 3
	sampling search time: 2.625821113586426s
	during this search the following actions were chosen:
		pick-up b was chosen with probability 0.332811
		stack b a was chosen with probability 0.996780
		pick-up c was chosen with probability 0.996386
		stack c b was chosen with probability 0.999371
		pick-up d was chosen with probability 0.999995
