Saving final weights in benchmarks/parcprinter/training/asnet_final_weights.h5
Training log data for domain parcprinter:
printing the data chronological
Epoch 1:
Training data for problem d-01.pddl in epoch 1:
model creation time: 16.053865432739258s
problem epoch data for epoch 1, problem epoch 1
	sampling search time: 3.5064680576324463s
	during this search the following actions were chosen:
	training time: 67.01116442680359s
	during the training the following losses were computed:
		loss: 0.142000
		loss: 0.140700
		loss: 0.139500
		loss: 0.138300
		loss: 0.137000
		loss: 0.135800
		loss: 0.134600
		loss: 0.133400
		loss: 0.132200
		loss: 0.131100
		loss: 0.129900
		loss: 0.128800
		loss: 0.127600
		loss: 0.126500
		loss: 0.125400
		loss: 0.124300
		loss: 0.123200
		loss: 0.122100
		loss: 0.121100
		loss: 0.120000
		loss: 0.118900
		loss: 0.117900
		loss: 0.116900
		loss: 0.115900
		loss: 0.114800
		loss: 0.113800
		loss: 0.112900
		loss: 0.111900
		loss: 0.110900
		loss: 0.109900
		loss: 0.109000
		loss: 0.108000
		loss: 0.107100
		loss: 0.106200
		loss: 0.105300
		loss: 0.104400
		loss: 0.103500
		loss: 0.102600
		loss: 0.101700
		loss: 0.100800
		loss: 0.100000
		loss: 0.099100
		loss: 0.098200
		loss: 0.097400
		loss: 0.096600
		loss: 0.095800
		loss: 0.094900
		loss: 0.094100
		loss: 0.093300
		loss: 0.092500
		loss: 0.091700
		loss: 0.091000
		loss: 0.090200
		loss: 0.089400
		loss: 0.088700
		loss: 0.087900
		loss: 0.087200
		loss: 0.086400
		loss: 0.085700
		loss: 0.085000
		loss: 0.084300
		loss: 0.083600
		loss: 0.082900
	Overall the loss development was 1.152800 -> 0.082900
problem epoch data for epoch 1, problem epoch 2
	sampling search time: 3.685105562210083s
	during this search the following actions were chosen:
	training time: 26.06804633140564s
	during the training the following losses were computed:
		loss: 0.082200
		loss: 0.081500
		loss: 0.080800
		loss: 0.080100
		loss: 0.079500
		loss: 0.078800
		loss: 0.078100
		loss: 0.077500
		loss: 0.076900
		loss: 0.076200
		loss: 0.075600
		loss: 0.075000
		loss: 0.074300
		loss: 0.073700
		loss: 0.073100
		loss: 0.072500
		loss: 0.071900
		loss: 0.071300
		loss: 0.070700
		loss: 0.070200
		loss: 0.069600
		loss: 0.069000
		loss: 0.068500
		loss: 0.067900
		loss: 0.067300
		loss: 0.066800
		loss: 0.066200
		loss: 0.065700
		loss: 0.065200
		loss: 0.064600
		loss: 0.064100
		loss: 0.063600
		loss: 0.063100
		loss: 0.062600
		loss: 0.062100
		loss: 0.061600
		loss: 0.061100
		loss: 0.060600
		loss: 0.060100
		loss: 0.059600
		loss: 0.059200
		loss: 0.058700
		loss: 0.058200
		loss: 0.057700
		loss: 0.057300
		loss: 0.056800
		loss: 0.056400
		loss: 0.055900
		loss: 0.055500
		loss: 0.055100
		loss: 0.054600
		loss: 0.054200
		loss: 0.053800
		loss: 0.053300
		loss: 0.052900
		loss: 0.052500
		loss: 0.052100
		loss: 0.051700
		loss: 0.051300
		loss: 0.050900
		loss: 0.050500
		loss: 0.050100
		loss: 0.049700
		loss: 0.049300
		loss: 0.048900
		loss: 0.048600
		loss: 0.048200
		loss: 0.047800
		loss: 0.047400
		loss: 0.047100
		loss: 0.046700
		loss: 0.046400
		loss: 0.046000
		loss: 0.045700
		loss: 0.045300
		loss: 0.045000
		loss: 0.044600
		loss: 0.044300
		loss: 0.043900
		loss: 0.043600
		loss: 0.043300
		loss: 0.043000
		loss: 0.042600
		loss: 0.042300
		loss: 0.042000
		loss: 0.041700
		loss: 0.041400
		loss: 0.041100
		loss: 0.040700
		loss: 0.040400
		loss: 0.040100
		loss: 0.039800
		loss: 0.039500
		loss: 0.039300
		loss: 0.039000
		loss: 0.038700
		loss: 0.038400
		loss: 0.038100
		loss: 0.037800
		loss: 0.037500
		loss: 0.037300
		loss: 0.037000
		loss: 0.036700
		loss: 0.036500
		loss: 0.036200
		loss: 0.035900
		loss: 0.035700
		loss: 0.035400
		loss: 0.035200
		loss: 0.034900
		loss: 0.034700
		loss: 0.034400
		loss: 0.034200
		loss: 0.033900
		loss: 0.033700
		loss: 0.033400
		loss: 0.033200
		loss: 0.033000
		loss: 0.032700
		loss: 0.032500
		loss: 0.032300
		loss: 0.032000
		loss: 0.031800
		loss: 0.031600
		loss: 0.031400
		loss: 0.031100
		loss: 0.030900
		loss: 0.030700
		loss: 0.030500
		loss: 0.030300
		loss: 0.030100
		loss: 0.029900
		loss: 0.029600
		loss: 0.029400
		loss: 0.029200
		loss: 0.029000
		loss: 0.028800
		loss: 0.028600
		loss: 0.028400
		loss: 0.028200
		loss: 0.028100
		loss: 0.027900
		loss: 0.027700
		loss: 0.027500
		loss: 0.027300
		loss: 0.027100
		loss: 0.026900
		loss: 0.026800
		loss: 0.026600
		loss: 0.026400
		loss: 0.026200
		loss: 0.026000
		loss: 0.025900
		loss: 0.025700
		loss: 0.025500
		loss: 0.025400
		loss: 0.025200
		loss: 0.025000
		loss: 0.024900
		loss: 0.024700
		loss: 0.024500
		loss: 0.024400
		loss: 0.024200
		loss: 0.024100
		loss: 0.023900
		loss: 0.023700
		loss: 0.023600
		loss: 0.023400
		loss: 0.023300
		loss: 0.023100
		loss: 0.023000
		loss: 0.022800
		loss: 0.022700
		loss: 0.022600
		loss: 0.022400
		loss: 0.022300
		loss: 0.022100
		loss: 0.022000
		loss: 0.021800
		loss: 0.021700
		loss: 0.021600
		loss: 0.021400
		loss: 0.021300
		loss: 0.021200
		loss: 0.021000
		loss: 0.020900
		loss: 0.020800
		loss: 0.020700
		loss: 0.020500
		loss: 0.020400
		loss: 0.020300
		loss: 0.020200
		loss: 0.020000
		loss: 0.019900
		loss: 0.019800
		loss: 0.019700
		loss: 0.019500
		loss: 0.019400
		loss: 0.019300
		loss: 0.019200
		loss: 0.019100
		loss: 0.019000
		loss: 0.018900
		loss: 0.018700
		loss: 0.018600
		loss: 0.018500
		loss: 0.018400
		loss: 0.018300
		loss: 0.018200
		loss: 0.018100
		loss: 0.018000
		loss: 0.017900
		loss: 0.017800
		loss: 0.017700
		loss: 0.017600
		loss: 0.017500
		loss: 0.017400
		loss: 0.017300
		loss: 0.017200
		loss: 0.017100
		loss: 0.017000
		loss: 0.016900
		loss: 0.016800
		loss: 0.016700
		loss: 0.016600
		loss: 0.016500
		loss: 0.016400
		loss: 0.016300
		loss: 0.016200
		loss: 0.016100
		loss: 0.016100
		loss: 0.016000
		loss: 0.015900
		loss: 0.015800
		loss: 0.015700
		loss: 0.015600
		loss: 0.015500
		loss: 0.015400
		loss: 0.015400
		loss: 0.015300
		loss: 0.015200
		loss: 0.015100
		loss: 0.015000
		loss: 0.015000
		loss: 0.014900
		loss: 0.014800
		loss: 0.014700
		loss: 0.014600
		loss: 0.014600
		loss: 0.014500
		loss: 0.014400
		loss: 0.014300
		loss: 0.014300
		loss: 0.014200
		loss: 0.014100
		loss: 0.014000
	Overall the loss development was 0.082200 -> 0.014000
problem epoch data for epoch 1, problem epoch 3
	sampling search time: 3.693894863128662s
	during this search the following actions were chosen:
	training time: 26.072614669799805s
	during the training the following losses were computed:
		loss: 0.014000
		loss: 0.013900
		loss: 0.013800
		loss: 0.013800
		loss: 0.013700
		loss: 0.013600
		loss: 0.013600
		loss: 0.013500
		loss: 0.013400
		loss: 0.013400
		loss: 0.013300
		loss: 0.013200
		loss: 0.013200
		loss: 0.013100
		loss: 0.013000
		loss: 0.013000
		loss: 0.012900
		loss: 0.012800
		loss: 0.012800
		loss: 0.012700
		loss: 0.012700
		loss: 0.012600
		loss: 0.012500
		loss: 0.012500
		loss: 0.012400
		loss: 0.012400
		loss: 0.012300
		loss: 0.012200
		loss: 0.012200
		loss: 0.012100
		loss: 0.012100
		loss: 0.012000
		loss: 0.012000
		loss: 0.011900
		loss: 0.011800
		loss: 0.011800
		loss: 0.011700
		loss: 0.011700
		loss: 0.011600
		loss: 0.011600
		loss: 0.011500
		loss: 0.011500
		loss: 0.011400
		loss: 0.011400
		loss: 0.011300
		loss: 0.011300
		loss: 0.011200
		loss: 0.011200
		loss: 0.011100
		loss: 0.011100
		loss: 0.011000
		loss: 0.011000
		loss: 0.010900
		loss: 0.010900
		loss: 0.010800
		loss: 0.010800
		loss: 0.010700
		loss: 0.010700
		loss: 0.010700
		loss: 0.010600
		loss: 0.010600
		loss: 0.010500
		loss: 0.010500
		loss: 0.010400
		loss: 0.010400
		loss: 0.010400
		loss: 0.010300
		loss: 0.010300
		loss: 0.010200
		loss: 0.010200
		loss: 0.010100
		loss: 0.010100
		loss: 0.010100
		loss: 0.010000
		loss: 0.010000
		loss: 0.009900
		loss: 0.009900
		loss: 0.009900
		loss: 0.009800
		loss: 0.009800
		loss: 0.009700
		loss: 0.009700
		loss: 0.009700
		loss: 0.009600
		loss: 0.009600
		loss: 0.009600
		loss: 0.009500
		loss: 0.009500
		loss: 0.009500
		loss: 0.009400
		loss: 0.009400
		loss: 0.009400
		loss: 0.009300
		loss: 0.009300
		loss: 0.009200
		loss: 0.009200
		loss: 0.009200
		loss: 0.009100
		loss: 0.009100
		loss: 0.009100
		loss: 0.009100
		loss: 0.009000
		loss: 0.009000
		loss: 0.009000
		loss: 0.008900
		loss: 0.008900
		loss: 0.008900
		loss: 0.008800
		loss: 0.008800
		loss: 0.008800
		loss: 0.008700
		loss: 0.008700
		loss: 0.008700
		loss: 0.008700
		loss: 0.008600
		loss: 0.008600
		loss: 0.008600
		loss: 0.008500
		loss: 0.008500
		loss: 0.008500
		loss: 0.008500
		loss: 0.008400
		loss: 0.008400
		loss: 0.008400
		loss: 0.008300
		loss: 0.008300
		loss: 0.008300
		loss: 0.008300
		loss: 0.008200
		loss: 0.008200
		loss: 0.008200
		loss: 0.008200
		loss: 0.008100
		loss: 0.008100
		loss: 0.008100
		loss: 0.008100
		loss: 0.008000
		loss: 0.008000
		loss: 0.008000
		loss: 0.008000
		loss: 0.007900
		loss: 0.007900
		loss: 0.007900
		loss: 0.007900
		loss: 0.007800
		loss: 0.007800
		loss: 0.007800
		loss: 0.007800
		loss: 0.007800
		loss: 0.007700
		loss: 0.007700
		loss: 0.007700
		loss: 0.007700
		loss: 0.007600
		loss: 0.007600
		loss: 0.007600
		loss: 0.007600
		loss: 0.007600
		loss: 0.007500
		loss: 0.007500
		loss: 0.007500
		loss: 0.007500
		loss: 0.007500
		loss: 0.007400
		loss: 0.007400
		loss: 0.007400
		loss: 0.007400
		loss: 0.007400
		loss: 0.007300
		loss: 0.007300
		loss: 0.007300
		loss: 0.007300
		loss: 0.007300
		loss: 0.007200
		loss: 0.007200
		loss: 0.007200
		loss: 0.007200
		loss: 0.007200
		loss: 0.007200
		loss: 0.007100
		loss: 0.007100
		loss: 0.007100
		loss: 0.007100
		loss: 0.007100
		loss: 0.007100
		loss: 0.007000
		loss: 0.007000
		loss: 0.007000
		loss: 0.007000
		loss: 0.007000
		loss: 0.007000
		loss: 0.006900
		loss: 0.006900
		loss: 0.006900
		loss: 0.006900
		loss: 0.006900
		loss: 0.006900
		loss: 0.006800
		loss: 0.006800
		loss: 0.006800
		loss: 0.006800
		loss: 0.006800
		loss: 0.006800
		loss: 0.006700
		loss: 0.006700
		loss: 0.006700
		loss: 0.006700
		loss: 0.006700
		loss: 0.006700
		loss: 0.006700
		loss: 0.006600
		loss: 0.006600
		loss: 0.006600
		loss: 0.006600
		loss: 0.006600
		loss: 0.006600
		loss: 0.006600
		loss: 0.006600
		loss: 0.006500
		loss: 0.006500
		loss: 0.006500
		loss: 0.006500
		loss: 0.006500
		loss: 0.006500
		loss: 0.006500
		loss: 0.006400
		loss: 0.006400
		loss: 0.006400
		loss: 0.006400
		loss: 0.006400
		loss: 0.006400
		loss: 0.006400
		loss: 0.006400
		loss: 0.006400
		loss: 0.006300
		loss: 0.006300
		loss: 0.006300
		loss: 0.006300
		loss: 0.006300
		loss: 0.006300
		loss: 0.006300
		loss: 0.006300
		loss: 0.006200
		loss: 0.006200
		loss: 0.006200
		loss: 0.006200
		loss: 0.006200
		loss: 0.006200
		loss: 0.006200
		loss: 0.006200
		loss: 0.006200
		loss: 0.006200
		loss: 0.006100
		loss: 0.006100
		loss: 0.006100
		loss: 0.006100
	Overall the loss development was 0.014000 -> 0.006100
problem epoch data for epoch 1, problem epoch 4
	sampling search time: 3.863600730895996s
	during this search the following actions were chosen:
	training time: 26.070563077926636s
	during the training the following losses were computed:
		loss: 0.006100
		loss: 0.006100
		loss: 0.006100
		loss: 0.006100
		loss: 0.006100
		loss: 0.006100
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.006000
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005900
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005800
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005700
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005600
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005500
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005400
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005300
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005200
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005100
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.005000
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
	Overall the loss development was 0.006100 -> 0.004900
problem epoch data for epoch 1, problem epoch 5
	sampling search time: 3.6357221603393555s
	during this search the following actions were chosen:
	training time: 26.072054147720337s
	during the training the following losses were computed:
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004900
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004800
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
		loss: 0.004700
	Overall the loss development was 0.004900 -> 0.004700
In the epoch 1 for problem d-01.pddl 4 explorations in the sampling searches reached a goal
Training data for problem d-02.pddl in epoch 1:
model creation time: 29.6444194316864s
problem epoch data for epoch 1, problem epoch 1
	sampling search time: 6.9481706619262695s
	during this search the following actions were chosen:
	training time: 95.53690695762634s
	during the training the following losses were computed:
		loss: 1.361300
		loss: 1.291600
		loss: 1.236100
		loss: 1.181700
		loss: 1.126900
		loss: 1.077100
		loss: 1.031900
		loss: 0.991300
		loss: 0.954900
		loss: 0.922900
		loss: 0.894600
		loss: 0.869800
		loss: 0.848500
		loss: 0.830500
		loss: 0.815600
		loss: 0.803500
		loss: 0.793900
		loss: 0.786400
		loss: 0.780800
		loss: 0.776400
		loss: 0.772800
		loss: 0.769100
		loss: 0.764900
		loss: 0.760000
		loss: 0.754100
